slug,colorCode,type,number,name,alternateNames,ciConstitutionNumber,composition,description,transparencyRatingCode,lightfastRatingCode,toxicity,notes
PY128,Y,CIPIGMENT,128,Azo Condensation Yellow,"Azo Condensation Yellow;
 Azo Yellow;
 C.I. Pigment Yellow 128;
 Cromophtal Yellow 8G;
 Indian Yellow Extra [ OH.a];
 Pigment Yellow 128;
 Transparent Yellow [WN.o];
 Transparent Yellow Medium [RT.a.a.o.wo]",20037,"Disazo Condensation;
 Technical Data Sheet (Epsilon)
 C55-H37-Cl5-F6-N8-O8
 CAS 79953-85-8
 EC 279-356-6","Bright transparent yellow, comes in medium to reddish & greenish shades",T,NR,A,Alternative to Aureolin or Indian Yellow
PY129,Y,CIPIGMENT,129,Irgazin Yellow,"Australian Green Gold;
 Azo Green [MG.a.o.w];
 Azo Methine Dark [GU];
 Azo Methine Dark (yellow Shade);
 Azomethine Yellow;
 C.I. Pigment Yellow 129;
 Golden Green [SE.o | OH.o.w];
 Green Gold [ DR.w | DV.o.w | LQ.a | OH.a | WN.a.o.w.wp];
 Green Yellow [LK]; 
 Irgazin Yellow 5GT;
 Irgazin® Yellow, greenish [KP.p];
 Magnacryl Azomethine Yellow;
 Old Holland Golden Green [OH.o.w];
 Old Holland Green Gold [OH.a];
 Pigment Yellow 129;
 Rich Green Gold [DS.ad.o.w];
 Transparent Yellow Green [RT.o]",48042,"Metal Complex (Copper Azomethine Green);
 Azomethine Copper Complex;
 2-hydroxy-1-naphthaldehyde + o-aminophenol (imine formation)
 C17-H11-Cu1-N1-O2
 CAS 15680-42-9
 EC 239-763-1","Slightly dull, light greenish yellow to yellowish green;
 Medium tinting strength, staining;",T,I,B,"PY 129 @ handprint.com
 * Becuase of the metal copper, it rmay have a Cautionary Label: Products may contain hazardous substances.
 Harmful if inhaled
 Harmful if swallowed"
PY130,Y,CIPIGMENT,130,Pigment Yellow 130,"C.I. Pigment Yellow 130;
 Pigment Yellow 130;
 Symuler Fast Yellow 4119",,Monoazo,Reddish yellow,X,X,A,
PY133,Y,CIPIGMENT,133,Pigment Yellow 133,"C.I. Pigment Yellow 133;
 Pigment Yellow 133;
 Symuler Lake Fast Yellow 6G",,"Monoazo; Strontium salt;
CAS 132821-92-2",Greenish yellow,X,X,,
PY134,Y,CIPIGMENT,134,Pigment Yellow 134,"C.I. Pigment Yellow 134;
 Pigment Yellow 134;
 Symuler Fast Yellow 2RF",,Disazo,Reddish yellow,X,X,A,
PY136,Y,CIPIGMENT,136,Pigment Yellow 136,"C.I. Pigment Yellow 136;
 Pigment Yellow 136;
 Symuler Fast Yellow GRNF",,Disazo,Mid-shade yellow,X,X,A,
PY137,Y,CIPIGMENT,137,Isoindoline Yellow,"C.I. Pigment Yellow 137;
 Isoindoline Yellow;
 Pigment Yellow 137",,"Quinophthalone;
 Isoindoline",,X,X,,
PY138,Y,CIPIGMENT,138,Quinophthalone Yellow,"C.I. Pigment Yellow 138;
 Gafast Pigment Yellow 138 - OP;
 Gafast Pigment Yellow 138 - TR ;
 Isoindoline Yellow;
 Lithol Fast Yellow;
 Paliotol® Yellow K 0961 HD;
 Permanent Lemon Yellow [PF.w]; 
 Permanent Yellow [DR.w];
 Pigment Yellow;
 H.S. [GU.pd]
 Quinopthalone Opaque [GUd]; 
 Quinopthalone Yellow [DS.w | GU.pd]; 
 Rape Yellow",56300,"Synthetic organic;
Isoindoline;
Gafast Pigment Yellow 138 - OP (Tech Sheet Reference);
Gafast Pigment Yellow 138 - TR (Tech Sheet Reference);
CAS 30125-47-4","Very light, bright, greenish to reddish yellow*;
 Staining with high tinting strength
 †Lightens",X,II,A,"More info on PY-138 in watercolors @ handprint.com
 * The reddish yellow shade is extremely opaque. The greenish shade is transparent and has higher tinctorial strength (Ref: special chemical coatings.com color-handbook)."
PY139,Y,CIPIGMENT,139,Isoindoline Yellow,"C.I. Pigment Yellow 139;
 Deep Yellow [RT];
 Gafast Pigment Yellow 139;
 Indo Golden [GU.pd]; 
 Indian Yellow (hue) [CR.a(jo). | JO.a | LQ.a | MAd | WN.k];
 Isoidolinone Yellow [KA.o.p];
 Isoindoline Yellow [DS.w];
 Isoindolinone Yellow;
 Lithol Fast Yellow;
 Paliotol® Yellow;
 Paliotol® Yellow-Orange [KP.p]; 
 Permanent Yellow Deep [MA.w.w];
 Pigment Yellow 139;
 Yellow Deep [CAS.k];",56298,"Synthetic Organic;
 Isoindoline;
 Gafast Pigment Yellow 139 (Tech Sheet Reference);
 Chemical Info @ PubChem Open Chemical Database
 C16-H9-N5-O6
 CAS 36888-99-0
 EC 253-256-2","Light to deep reddish yellow*;
 † slight fading",X,NR,A,"May be a good light fast Indian yellow substitute;
 Dry pigment powder may require wetting agent to incorporate into binder.
 More info on PY-139 in watercolors @ handprint.com
 * Varies by particle size and formulation (Ref. Industrial Organic Pigments 3rd ed - W. herbst, K. Hunger (Wiley, 2004) p.415)
 ** suitable for food contact (Ref. PALIOTOL™ YELLOW K 1841 BASF)"
PY147,Y,CIPIGMENT,147,Pigment Yellow 147,"Anthra Brite Gold [GU];
 Anthrapyrimidine Yellow; 
 C.I. Pigment Yellow 147;
 Cromophtal Yellow AGR;
 Pigment Yellow 147;
 Yellow AGR",60645,"Polycyclic Anthraquinone;
Anthrapyrimidine;
CAS 4118-16-5","Light, deep yellow",T,I,,
PY148,Y,CIPIGMENT,148,Filamid Yellow 4G,"C.I. Pigment Yellow 148;
 Filamid Yellow 4G;
 Pigment Yellow 148",50600,"Polycyclic;
CAS 20572-37-6",Greenish yellow,X,X,,
PY150,Y,CIPIGMENT,150,Nickel Azo Yellow,"Aureoline (hue) [RT.o];
 Azo Yellow;
 C.I. Pigment Yellow 150;
 Gamboge (hue);
 Gamboge Hue;
 Green Gold;
 Helio Fast Yellow 4G;
 Indian Yellow Deep (hue) [WN.o];
 Indian Yellow Imitation [KP.p];
 New Gamboge (hue);
 Nickel Azo [WN.a];
 Nickel Azo Brown Lemon [OH.a];
 Nickel Azo Golden [GU.pd];
 Nickel Azomethine Yellow;
 Nickel Azo Yellow [GEN | DS.ad.o.w | DV.w | GO.a.ab.af.ag.ao | MG.w | SQ.a | TA.a.| WN.a];
 Pigment Yellow 150;
 Pyrimidine Yellow;
 Transparent Yellow [WN.w.wp.];
 Translucent Golden Yellow [SCH.a];
 Translucent Yellow [SCH.o(Mus).w]",12764,"Synthetic Organic Azo Metal Complex;
 Pyrimidine Yellow;
 Nickel azomethine yellow;
 Monoazo nickel complex;
 Nickel Azomethine;
 C8-H10-N6-O6
 CAS 68511-62-6
 CAS 25157-64-6 
 EU 270-944-8","Deep dull reddish to green shade yellow, bright yellow in tints;
 Good tinting strength Heavily staining (Soden)
 † Slight fading",S/T,I,B,"Makes a good lightfast Indian Yellow or Gamboge substitute.
 Nickel Azo Yellow (PY 150) watercolor swatches, brand comparisons & mixing info @ In Liquid Color, Youtube Channel
 See PY 150 on Handprint.com for more paint & pigment information
 * Some regulatory agencies (California) require a warning on paints containing the heavy metal nickel.
 Nickel can be toxic if ingested in large amounts over many years, but unless you are eating your paint, spraying it, or creating dust clouds with the dry powdered pigment, there is very little hazard, Just use common sense.
 Nickel can cause skin sensitization and allergies in some people.
 Avoid Dust & Spray;
 Avoid excessive skin contact;
 Do not ingest."
PY151,Y,CIPIGMENT,151,Benzimidazolone Yellow H4G,"Aureolin (hue) [SCH];
 Aureolin Modern [SCH.w];
 Aureolin Yellow (hue) [BA.w];
 Azo Yellow [GEN | DS.o.w | MG.g.w]:
 Azo Yellow (Aureolin) [MG.w];
 Benzimidazo H4G [GU.pd];
 Benzimidazo Yellow H4G (green shade);
 Benzimidazolone Yellow;
 Canary Yellow [SI.p];
 C.I. Pigment Yellow 151;
 DCC 7151 Benzimidazolone Yellow;
 Gafast Pigment Yellow 151;
 Hostaperm Yellow H4G;
 John Deere Yellow;
 Monoazo Yellow;
 Permanent Yellow Light [KP.p];
 Pigment Yellow 151;",13980,"Monoazo; 
 Benzimidazolone;
 Gafast Pigment Yellow 151 (Tech Sheet Reference);
 Chemical information @ PubChem
 C18-H15-N5-O5
 CAS 31837-42-0;
 EC 250-830-4","Intense light, mid to green shade yellow*;
 Staining w/ Fair tinting strength
 † Browns slightly",S/T,I,A,"Said to be a good lightfast and non-toxic subtitute for Aureolin PY 40 (Cobalt Yellow).
 More info on PY-151 in watercolors @ handprint.com
 * May have slight brownish cast;
 ** oil absorption varies by manufacturer, particle size and formulation"
PY152,Y,CIPIGMENT,152,Diarylide Yellow 152,"C.I. Pigment Yellow 152;
 Diarylide Yellow 152;
 Fast Diarylide Yellow;
 Pigment Yellow 152",21111,"Disazo;
CAS 31775-20-9",Reddish yellow,X,II,A,
PY153,Y,CIPIGMENT,153,Nickel Dioxime Yellow,"Burnt Yellow [UT.w];
 C.I. Pigment Yellow 153;
 Dioxime [GU.pd];
 Gamboge (hue) [LK];
 Gamboge Hue [WN.w];
 Indian Yellow (hue) [DR.w | RT | SE.a |SCH.a.g.o.o(Mus).p | UT.w | WNd];
 Indian Yellow Hue [SE.w.];
 New Gamboge [DS.ad.w | WN.w];
 Nickel Dioxime Yellow;
 Nickel Paliotol Yellow;
 Lemon Yellow Hue;
 Pigment Yellow 153",48545,"Nickel Dioxine Complex;
 C20-H20-N6-NiO6
 CAS 29204-84-0
 EC 614-748-6","Bright, light, deep yellow w/ orange to brown undertone;
 Medium tinting strength, mildly staining;",X,II,B,"Good Indian yellow (hue) substitute;
 Manufacturing of this pigment was discontinued and supplies ran out in 2012?; However there are still brands that have this pigment in there lines.
 PY 153 @ Handprint.com
 * Some regulatory agencies (California) require a warning on paints containing the metal nickel. 
 ** Rated II (very good) by thw ASTM in watercolor. Rated excellent in all brands tested by Handprint"
PY154,Y,CIPIGMENT,154,Benzimidazolone Yellow 154,"Azo Yellow Light [RT.w];
 Azo Yellow Medium [RT];
 Azo Yellow Deep [RT]; 
 Benzimidazo H3G [GU.pd];
 Benzimidazo Yellow H3G (green shade);
 Benzimidazolone Yellow [KA.o.p];
 Brilliant Yellow [SCH.a.p];
 Cadmium Yellow Pale Hue;
 Cadmium Yellow Tone (hue) [SCH.g];
 C.I. Pigment Yellow 154;
 Da Vinci Yellow [DV.w];
 Hostaperm Yellow H3G;
 Imidazolone Yellow [HO.w];
 Imidazolone Yellow Light [HO.wo];
 Permanent Yellow Light [RT.o.wo];
 Permanent Yellow Medium [KP.p | RT.wo];
 Pigment Yellow 154;
 Primary Yellow [BX.o.w];
 Pure Yellow [SCH.w];
 Sennelier Yellow Light [SE.w];
 Sulphur Yellow;
 Transparent Yellow [SQ.a]; 
 Winsor Yellow [WN.w.wp.wp(L)]",11781,"Synthetic Organic;
 Benzimidazolone;
 C18-H14-F3-N5-O3
 PY-154 @ PubChem Chemical Database;
 CAS 68134-22-5
 EC 268-734-6","Bright, light greenish to mid yellow;
 Medium tinting strength, staining;",S/O,I,A,"Said to be good primary yellow;
 PY 154 @ Handprint.com"
PY155,Y,CIPIGMENT,155,Benzimidazolone Yellow 155,"Benzimidazolone Yellow;
 Brilliant Yellow [SCH.o];
 Cadmium Yellow Hue [LK];
 Cadmium Yellow Tone [SCH.o(Mus)];
 C.I. Pigment Yellow 155;
 Opaque Yellow 155;
 Permanent Yellow Light [LK];
 Pigment Yellow 155;
 Sandorin Yellow 4G",200310,"Synthetic Organic;
 Disazo; Benzimidazolone;
 Chemical Properties on PubChem Chemistry Database
 CAS 68516-73-4;
 CAS 77465-46-4",Bright mid yellow to green shade yellow w/ high tint strenght,O,NR,A,"* Not rated by the ASTM, This rating is based on blue wool scales and paint product ratings.
 There doesn't appear to be any paint brands using this pigment in watercolors and pigments tend to be slightly less fast in water colors without the protection oil and acrylic mediums can give, however this is not always the case.
 I would advise to make your own tests in your binder of choice before using for permanent art."
PY156,Y,CIPIGMENT,156,Benzimidazolone Yellow 156,"Benzimidazolone Yellow;
 C.I. Pigment Yellow 156;
 Hostaperm Yellow HLR;
 Midazo HLR [GU.p];
 Pigment Yellow 156",,"Benzimidazolone;
 Made by diazotization of 2,5-Dichloro-benzenamine 
 C17-H13-Cl2-N5-O3
 CAS 63661-26-7",Orange yellow,S/T,NR,A,"Extinct, Out of production, no longer made, Nada, went bye-bye;"
PY157,Y,CIPIGMENT,157,Daipyroxide Yellow,"C.I. Pigment Yellow 157;
 Daipyroxide Yellow;
 Nickel Barium;
 Nickel-Barium Titanate [HO];
 Nickel Barium Titanium;
 Nickel Barium Titanium Yellow;
 Nickel Barium Titanium Primrose Priderite;
 Nickel Titanate Yellow [GR.o];
 Pigment Yellow 157;
 Priderite Yellow;
 Primrose Priderite;
 Nickel Yellow [HO.o];
 Titanium Primrose;
 Yellow Green Ural",77900,"Inorganic;
Nickel Barium Titanium Primrose Priderite, is a homogeneous, ionically interdiffused crystalline matrix of priderite created by calcining Nickel (II) Oxide, Barium (II) Oxide, and Titanium (IV) Oxide;
Mixed Metal Oxide (MMO)
CPMA 9-13-4
CAS 68610-24-2","Greenish yellow
† may brighten",S/O,NR,B,"?* Not rated by the ASTM, but should perform as excellent as other synthesized mineral MMO pigments designed for applications where resistance to heat, light, and weather are required.
 I would advise to make your own tests in binder of choice before using in permanent artwork.
 ** Some regulatory agencies require a warning on paints containing the heavy metal nickel.
 Nickel can be toxic in large amounts, but unless you are eating your paint or creating dust clouds with the dry powdered pigment (along with not wearing a mask), there is very little hazard, Just use common sense."
PY158,Y,CIPIGMENT,158,Tin Vanadium Yellow,"C.I. Pigment Yellow 158;
 Pigment Yellow 158;
 Tin Vanadium Yellow Cassiterite;
 Vanadium Yellow Cassiterite;",77862,"Inorganic; Tin Vanadium Yellow Cassiterite (Sn.V)O2 is created by the high temperature calcining of a mixture of Tin (IV) Oxide and Vanadium (V) Oxides in different amounts to create a crystalline cassiterite matrix. Its composition can have Al2O3, Fe2O3, MgO, NiO, SiO2 and/or TiO2 as modifiers. (Ref Color Index 4th edition);
Tin Vanadium;
CPMA 11-22-4
CAS 68186-93-6",mid-shade yellow,X,NR,,"?* Not rated by the ASTM, but should perform as excellent as other MMO pigments that were designed for applications where resistance to heat, light, and weather are required.
 Advise to make your own tests in binder of choice."
PY159,Y,CIPIGMENT,159,Zirconium Praesodymium Silicate Yellow,"C.I. Pigment Yellow 159;
 Intensive Yellow [KP.p];
 Lemon Yellow Deep [WN.w.wp.];
 Pigment Yellow 159;
 Praseodym Yellow [KP.p];
 Zirconium Praseodymium Silicate [KP.p];
 Zirkonium Praseodym Yellow [SI.p]; 
 Zirconium Praesodymium Yellow Zircon;
 Zirconium Yellow",77997,"Inorganic;
 Zirconium Praesodymium Silicate or Zirconium Praeseodymium Yellow Zircon (Zr,Pr)SiO4 is created by the high temperature calcination of a various mixtures of oxides of Zirconium (IV) Oxide, Silicon (IV) Oxide, and Praseodymium (III, IV) Oxide to create a zircon crystalline form. It may include less than 5% of either one or both alkali and/or alkaline earth halides as modifiers. (Ref Color Index 4th edition);
 C24-H41-NO5
 CPMA 14-43-4; 
 CAS 68187-15-5
 EC 269-075-7","Very light shade lemon yellow;
 Staining w/ good tinting strength",S/T,I,A,"* Not rated by the ASTM, My rating is based on BWS & paint manufacturer's ratings.
 Rated with excellent light fastness in watercolors at Handprint. More info on PY-159 in watercolors @ handprint.com
 Generally pigments tend to be more light fast in oils and acrylics because of the protection those mediums offer, but if in doubt, I would suggest making your own tests in those mediums."
PY160,Y,CIPIGMENT,160,Zirconium Vanadium Yellow,"Baddeleyite;
 C.I. Pigment Yellow 160;
 Pigment Yellow 160;
 Vanadium Yellow
 Zirconium Vanadium Yellow;
 Zirconium Vanadium Yellow Baddeleyite",77991,"Inorganic;
Zirconium Vanadium Yellow Baddeleyite (Zr,V)O2 is produced by high temperature calcination of a mixture of oxides of zirconium and vanadium in varied amounts to create a crystalline matrix of baddeleyite. It may include any one or more of the modifiers Al2O3, Fe2O3, In2O3, SiO2 and/or TiO2. (Ref Color Index 4th edition);
CPMA 1-01-4 (4th ed. CMPA Classification and Chemical Description of the Complex Inorganic Color Pigments)
CAS 68187-01-9",Mid-shade to reddish yellow,S/O,X,,"?* Not rated by the ASTM, but should perform as well as other Zirconium Vanadium MMO pigments designed for applications where resistance to heat, light, and weather are required.
 Advise to make your own tests in binder of choice."
PY161,Y,CIPIGMENT,161,Nickel Niobium Titanium Yellow,"C.I. Pigment Yellow 161;
 Nickel Niobium Titanium Yellow Rutile;
 Nickel Niobium Yellow Rutile;
 Pigment Yellow 161",77895,"Inorganic; Nickel Niobium Titanium Yellow Rutile is prepared by the calcination of oxides of nickel, niobium, and titanium, (Ti,Ni,-Nb)O2 creating a rutile crystalline form. The composition may have Cr203 or SrO as modifiers. (Reference: Coatings Technology handbook, Third Edition, Edited by Arthur A. Tracton, 2006 by CRC Press);
Mixed Metal Oxide (MMO) (PCImag Ref):
CPMA 11-16-4
CAS 68611-43-8",Greenish yellow,O,NR,B,"?* Not rated by the ASTM, but should perform as excellent as other Titanium based rutile MMO pigments designed for applications where resistance to heat, light, and weather are required.
 Advise to make your own tests in binder of choice.
 ** Nickel content requires a warning label in some localities. Can cause skin sensitivity."
PY162,Y,CIPIGMENT,162,Chrome Niobium Titanium Buff Rutile,"Chrome Niobium Titanium Buff;
 Chrome Niobium Titanium Buff Rutile;
 C.I. Pigment Yellow 162;
 Pigment Yellow 162",77896,"Inorganic; Chrome Niobium Titanium;
Produced by calcining Titanium (IV) Oxide, Chromium (III) Oxide, and Niobium (V) Oxide, with the approximate formula of (Ti,Cr,Nb)O2. It may also have NiO and/or SrO as modifiers. (Reference: Coatings Technology handbook, Third Edition, Edited by Arthur A. Tracton, 2006 by CRC Press);
CPMA 11-18-6
CAS 68611-42-7",Reddish yellow,O,NR,A,"?* Not rated by the ASTM, but should perform as excellent as other Titanium based rutile MMO pigments designed for applications where resistance to heat, light, and weather are required.
 Advise to make your own tests in binder of choice."
PY163,Y,CIPIGMENT,163,Chromium Tungsten Titanium Buff,"Chrome Tungsten Titanium Buff Rutile;
 Chromium Tungsten Titanium Buff Rutile;
 C.I. Pigment Yellow 163;
 Meteor Orange 7383;
 Meteor® Orange Buff 9385;
 Pigment Yellow 163",77897,"Inorganic; Chromium Tungsten Titanium Buff Rutile (Ti,Cr,W)O2 is created by the calcining at high temperature a mixture of Titanium (IV) Oxide, Chromium (III) Oxide, and Tungsten (VI) Oxide in various ratios to produce a crystal rutile matrix. It may also include Nickel(II) oxide as a modifier. (Ref Color Index 4th edition);
MMO (Mixed Metal Oxide) Chromium Tungsten Titanium;
tungsten-chrome-III-titanium dioxide rutile;
CPMA 11-19-6
CAS 68186-92-5",,O,NR,A,"?* Not rated by the ASTM, but should perform as excellent as other Titanium based rutile MMO pigments designed for applications where resistance to heat, light, and weather are required.
 ** Sometimes paints made with Chromium will have a warning label because there is a slight chance of having trace amounts of unbound chromium which is a suspected carcinogen."
PY164,Y,CIPIGMENT,164,Manganese Antimony Titanium Buff Rutile,"Antimony Manganese Buff Rutile;
 Brown 10C873;
 Chestnut Brown 400;
 C.I. Pigment Yellow 164;
 Cinnamon Brown 298;
 Ferro Chestnut Brown V-10364;
 Indian Brown No. 221;
 Manganese Antimony;
 Manganese Antimony Titanium Buff;
 Manganese Antimony Titanium Buff Rutile;
 Manganese Brown [GU]; 
 Rembrandt Brown 352;
 Titanium Buff Rutile;
 Pigment Yellow 164",77899,"Inorganic; Manganese Antimony Titanium Buff Rutile (Ti, Mn, Sb)O2 is created by calcining at high temperature a mixture of oxides of manganese, titanium and antimony in varying amounts to create a crystalline rutile matrix. Its constitution may include one or more of the modifiers: Al2O3, Cr2O3, NiO, WO3 and/or ZnO. (Ref Color Index 4th edition);
LBNLPigment Database Spectral radiative properties;
Manganese Antimony Titanium Buff Rutile;
CPMA 11-20-6
CAS 68412-38-4",Brown,O,I,B,
PY165,Y,CIPIGMENT,165,Sanyo Fast Yellow F5G,"C.I. Pigment Yellow 165;
 Pigment Yellow 165;
 Sanyo Fast Yellow F5G",,Monoazo,Reddish yellow,O,X,A,
PY166,Y,CIPIGMENT,166,Cromofine Yellow,"C.I. Pigment Yellow 166;
 Cromofine Yellow;
 Pigment Yellow 166",20035,"Disazo Condensation;
CAS 76233-82-4",mid-shade yellow,X,X,A,
PY167,Y,CIPIGMENT,167,Seikafast Yellow A-3,"C.I. Pigment Yellow 167;
 Pigment Yellow 167;
 Seikafast Yellow A-3",11737,Monoazo; CAS 38489-24-6,Bright green yellow,X,X,A,
PY168,Y,CIPIGMENT,168,Azo Yellow 168,"Azo Yellow;
 C.I. Pigment Yellow 168;
 Lionol Yellow K-5G;
 Pigment Yellow 168",13960,"Synthetic Organic;
 Monoazo; 
 CAS 71832-85-4",Bright green yellow,S/T,I,A,
PY169,Y,CIPIGMENT,169,Lionol Yellow K-2R,"C.I. Pigment Yellow 169;
 Lionol Yellow K-2R;
 Pigment Yellow 169",13955,"Synthetic Organic;
 Monoazo;
 CAS 73385-03-2",Reddish yellow,X,X,A,
PY170,Y,CIPIGMENT,170,Pigment Yellow FRN,"C.I. Pigment Yellow 170;
 Diarylide Yellow;
 Lionol Yellow FR;
 Permanent Yellow Orange;
 Pigment Yellow FRN 170;
 Pigment Yellow FRN",21104,"Synthetic Organic;
 Disazo;
 Chem. Properties @ PubChem
 CAS 31775-16-3
 EC 250-797-6",Reddish yellow;,S/O,NR,A,"Used in auto paints, inks and Industrial coatings
 * Based on pigment manufacture's Blue Wool Scales, may be different once in a complete paint formula, less light fast in tints;
 Recommend making your own tests in the binder of choice before using for permanent artwork."
PY172,Y,CIPIGMENT,172,Lionol Yellow NBK,"C.I. Pigment Yellow 172;
 Lionol Yellow NBK;
 Pigment Yellow 172",21109,"Synthetic Organic;
 Disazo; 
 CAS 76233-80-2",Bright mid-shade yellow,X,III,A,
PY173,Y,CIPIGMENT,173,Isoindolinone Yellow,"C.I. Pigment Yellow 173;
 Isoindolinone Yellow;
 Isoindolinon Yellow [KP.p];
 Pigment Yellow 173;
 Sandorin Yellow 6GL",561600,"Isoindolinone;
CAS 96352-23-7",Greenish yellow,O,II,A,
PY174,Y,CIPIGMENT,174,Irgalite Yellow LBT,"C.I. Pigment Yellow 174;
 Diarylide Yellow AAoT 
 Irgalite Yellow LBT;
 Pigment Yellow 174",21098,"Synthetic Organic;
 Disazo; 
 CAS 78952-72-4",Bright mid-shade yellow,S/T,NR,A,"Reportedly Good primary yellow, however The light fastness of pigment yellow 174 is poor, and is not recommended for permanent art work. PY174 may have use for designers where permanence is not required or books that may have limited light exposure. (Ref Industrial organic pigments, 2004)
 * Based on Reference (see above)"
PY175,Y,CIPIGMENT,175,Benzimidazolone Yellow H6G,"Aureolin (hue) [LK];
 Benzimidazolone Yellow;
 Chrome Yellow Lemon (hue) [SCH.w];
 Chrome Yellow Lemon, no lead [SCH.w];
 C.I. Pigment Yellow 175;
 Hostaperm Yellow H6G;
 Imidazolone Lemon [HO.w];
 Lemon Yellow [DS.ad.i.o.w | MA.a];
 Lemon Yellow Hue;
 Lemon Yellow Hue #1 [WN.w];
 Permanent Lemon Yellow;
 Permanent Yellow Lemon [MA.o.w.w];
 Pigment Yellow 175;
 Winsor Lemon [WN.w.wp.];",11784,"Synthetic Organic;
 Benzimidazolone;
 Made by Dimethyl 2-amino-terephthalate diazotization, or 3-Oxo-N-(2-oxo-2,3-dihydro-1H-benzo[d]imidazol-5-yl)butanamide coupling.
 PY-175 Chemical Properties @ PubChem;
 C21-H-19-N5-O7;
 CAS 35636-63-6;
 EC 252-650-1","Bright light value lemon yellow. greenish undertone;
 Medium staining;",X,NR,A,"Benzimidazolone Dyes Info @ CAMEO Art Materials Database
 * Not rated by ASTM. Light fastness rated highly on handprind.com. More on PY 175 in watercolors @ Handprint.com;"
PY176,Y,CIPIGMENT,176,Diaryl Yellow,"C.I. Pigment Yellow 176;
 Diaryl Yellow;
 Isol Diaryl Yellow;
 Permanent Yellow GRX;
 Pigment Yellow 176",21103,"Mixed coupling Disazo;
CAS 90268-24-9",Bright mid-shade yellow red undertone,T,NR,A,
PY179,Y,CIPIGMENT,179,Pigment Yellow 179,"C.I. Pigment Yellow 179;
 Cobalt azomethine;
 Cobalt Indo Golden [GU];
 Irgazin Yellow 3R;
 Pigment Yellow 179",,"Cobalt azomethine metal complex;
CAS 63287-28-5",Reddish yellow,T,NR,B,"* Not rated by the ASTM, based rating from BWS."
PY180,Y,CIPIGMENT,180,Benzimidazolone Yellow,"C.I. Pigment Yellow 180;
 PV Fast Yellow HG;
 Isoindolinone Yellow [HO.wo]",21290,"Benzimidazolone disazo;
CAS 77804-81-0",Greenish yellow,T,II,A,"* Not rated bt ASTM, based rating by Holbien for Isoindolinone Yellow"
PY181,Y,CIPIGMENT,181,Benzimidazo Golden,"Benzimidazo Golden [GU.pd];
 C.I. Pigment Yellow 181;
 PV Fast Yellow H3R;
 Pigment Yellow 181",11777,"Benzimidazolone monoazo;
CAS 74441-05-7",Very reddish orange yellow,S/T,I,A,"* Not rated by the ASTM, based rating on BWS."
PY182,Y,CIPIGMENT,182,Sandorin Yellow,"C.I. Pigment Yellow 182;
 Pigment Yellow 182;
 Sandorin Yellow G;
 Zanderin Golden [GU.pd]",128300,"Monoazo;
CAS 67906-31-4",Bright mid-shade yellow; red undertone,S/T,I,A,"* Not rated by ASTM, based rating on BWS."
PY183,Y,CIPIGMENT,183,Paliotol Yellow K227,"C.I. Pigment Yellow 183;
 Paliotol Yellow K2270;
 Pigment Yellow 183;
 Vynamon Yellow;",18792,"Monoazo;
CAS 65212-77-3",Reddish yellow,X,II,A,
